id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
3457a912,780841,234,32100,416,,B738,B-5636,1710304791,HRB,XIY,HU7560,HU,0,0,CHH7560,CHH
3457a777,780EFC,184,23600,368,,B738,B-7175,1710304795,CGO,SYX,HU7562,HU,0,0,CHH7562,CHH
3457a66f,7809DC,214,32100,452,,B788,B-2730,1710304799,PEK,CKG,HU7567,HU,0,0,CHH7567,CHH
34579618,780657,163,25050,446,,B738,B-5520,1710304795,PEK,HGH,HU7577,HU,0,-832,CHH7577,CHH
3456198c,78097A,248,36000,477,,B788,B-2722,1710304797,SZX,BRU,HU759,HU,0,-64,CHH759,CHH
34579c59,7815FA,312,36100,406,,B789,B-208T,1710304799,SHA,PEK,HU7606,HU,0,0,CHH7606,CHH
34578379,780461,29,11675,287,,B738,B-5375,1710304791,PVG,PEK,HU7612,HU,0,-1024,CHH7612,CHH
345790de,78083F,137,20700,429,,B738,B-5637,1710304799,PEK,PVG,HU7613,HU,0,0,CHH7613,CHH
34579013,7811F3,206,23600,369,,B738,B-1492,1710304799,TYN,CSX,HU7632,HU,0,0,CHH7632,CHH
34575b08,780417,5,26600,442,,B738,B-5346,1710304799,CSX,PEK,HU7636,HU,0,0,CHH7636,CHH
345794e7,780EA8,165,27600,501,,B738,B-7398,1710304795,CGO,ZUH,HU7637,HU,0,0,CHH7637,CHH
34576fa2,780DD5,10,6400,168,,B738,B-1797,1710304767,NGB,KWE,HU7639,HU,0,-960,CHH7639,CHH
3457881b,7800DA,188,24600,398,,B738,B-5373,1710304797,TYN,KWE,HU7653,HU,0,0,CHH7653,CHH
34577203,7800A7,20,35100,471,,B738,B-5371,1710304799,SYX,SHE,HU7667,HU,0,0,CHH7667,CHH
34579a91,780EFB,52,33100,504,,B738,B-7173,1710304791,HAK,NGB,HU7687,HU,0,0,CHH7687,CHH
34579e2c,7811F7,312,25600,389,,B738,B-1497,1710304799,NKG,TYN,HU7697,HU,0,0,CHH7697,CHH
34576674,781003,152,1450,143,,B789,B-7839,1710304783,PEK,SZX,HU7703,HU,0,-768,CHH7703,CHH
34576882,781060,354,625,152,,B789,B-1546,1710304759,SZX,PEK,HU7704,HU,0,-768,CHH7704,CHH
34579f6c,7815F9,169,38075,516,,B789,B-208S,1710304799,PEK,SZX,HU7705,HU,0,0,CHH7705,CHH
34578b8f,780E2B,1,22350,430,,B738,B-6063,1710304799,SZX,CGO,HU7731,HU,0,-1984,CHH7731,CHH
34579b5d,7811F6,29,31100,426,,B738,B-1496,1710304799,TAO,HRB,HU7763,HU,0,0,CHH7763,CHH
34578f93,78140B,263,11950,309,,B738,B-1130,1710304794,WNZ,SZX,HU7770,HU,0,-1088,CHH7770,CHH
3457a8a5,78049E,81,22600,445,,B738,B-5405,1710304798,CSX,NGB,HU7785,HU,0,0,CHH7785,CHH
34576519,7813A0,14,0,0,,A333,B-1097,1710304726,PEK,CAN,HU7803,HU,1,0,CHH7803,CHH
345783e5,78140E,185,40100,473,,B789,B-1133,1710304799,PEK,CAN,HU7805,HU,0,0,CHH7805,CHH
3457957c,7812A0,12,39075,491,,B789,B-1341,1710304799,CAN,PEK,HU7806,HU,0,0,CHH7806,CHH
34577362,7813A3,96,28150,477,,B738,B-1101,1710304799,URC,TYN,HU7833,HU,0,-1024,CHH7833,CHH
3457a853,780D12,284,30100,397,,B738,B-1728,1710304799,,,,,0,0,CHH7852,CHH
345768fb,780D11,81,20700,446,,B738,B-1726,1710304796,URC,CGO,HU7859,HU,0,0,CHH7859,CHH
3457a410,7804FA,336,6625,270,,B738,B-5416,1710304795,HGH,XIY,HU7862,HU,0,256,CHH7862,CHH
34577653,78027D,287,34125,375,,B738,B-1729,1710304799,CSX,URC,HU7866,HU,0,0,CHH7866,CHH
345787d5,781000,111,23425,497,,B738,B-7618,1710304799,XIY,SZX,HU7869,HU,0,-1344,CHH7869,CHH
3457a782,78000A,315,25625,381,,B738,B-6103,1710304796,SZX,XIY,HU7872,HU,0,-64,CHH7872,CHH
34577b62,780E96,290,14875,332,,B738,B-6808,1710304797,SZX,XIY,HU7874,HU,0,-1088,CHH7874,CHH
34578ffa,780E2C,108,1825,197,,B738,B-6065,1710304763,DOY,,,,0,-64,CHH793A,CHH
34564d15,7812A2,122,39000,479,,A333,B-1022,1710304798,HAK,AKL,HU797,HU,0,0,CHH797,CHH
34562ca0,7809DB,226,37975,472,,B788,B-2731,1710304794,SZX,MXP,HU7973,HU,0,0,CHH7973,CHH
3457a39d,78123D,60,24600,395,,B738,B-1327,1710304793,LZO,CGO,RY6628,RY,0,0,CJX6628,CJX
34578791,78061D,298,9625,274,,B738,B-5512,1710304787,HGH,CGO,RY6642,RY,0,0,CJX6642,CJX
3457ae34,781047,21,6775,262,,B738,B-1557,1710304795,TFU,KHN,RY6666,RY,0,-64,CJX6666,CJX
3457a7f5,781376,98,3325,207,,B738,B-1269,1710304790,HGH,SHE,RY8930,RY,0,1024,CJX8930,CJX
3457a13b,781048,285,32100,369,,B738,B-1558,1710304787,XIY,URC,RY8939,RY,0,0,CJX8939,CJX
34576f27,781D8D,342,30100,460,,B77L,B-221W,1710304785,PVG,AMS,CK205,CK,0,0,CKK205,CKK
3456d4e4,781ED4,294,32000,468,,B77L,B-223A,1710304785,PVG,FRA,CK215,CK,0,0,CKK215,CKK
34567892,7805DC,233,34000,449,,B77L,B-2076,1710304787,LAX,PVG,CK222,CK,0,0,CKK222,CKK
34566b8f,781E2A,101,34000,541,,B77L,B-222H,1710304779,PVG,LAX,CK223,CK,0,0,CKK223,CKK
34576473,7805DD,47,31000,524,,B77L,B-2077,1710304787,PVG,SEA,CK227,CK,0,0,CKK227,CKK
34565f01,781F00,221,34000,474,,B77L,B-223F,1710304785,ORD,PVG,CK228,CK,0,0,CKK228,CKK
3457071b,781E2B,314,34000,480,,B77L,B-222J,1710304783,LAX,SZX,CK230,CK,0,0,CKK230,CKK
34579d90,781A4B,74,25000,521,,B77L,B-220F,1710304787,PVG,SEA,CK231,CK,0,0,CKK231,CKK
3457353a,781A1F,197,35000,500,,B77L,B-220E,1710304783,PVG,SIN,CK289,CK,0,0,CKK289,CKK
34579304,7BD025,211,34100,407,,B752,B-2868,1710304776,CTU,BKK,CO9621,CO,0,0,CNW9621,CNW
3457a8f9,780A6E,149,0,21,,B748,B-LJK,1710304803,NRT,TPE,CX5,CX,1,0,CPA005D,CPA
34566308,780AA8,89,2825,151,,B748,B-LJN,1710304810,HKG,ANC,CX96,CX,0,-768,CPA096,CPA
3457a25f,789213,325,30975,485,,A35K,B-LXA,1710304807,SYD,HKG,CX100,CX,0,384,CPA100,CPA
3456d623,780AB8,333,43000,513,,A359,B-LRM,1710304808,SYD,HKG,CX110,CX,0,0,CPA110,CPA
3456cbc2,780AB7,333,38000,515,,A359,B-LRL,1710304808,MEL,HKG,CX134,CX,0,0,CPA134,CPA
34574f7a,780AA4,158,39000,469,,A359,B-LRD,1710304809,HKG,SYD,CX139,CX,0,64,CPA139,CPA
34572a40,780AC8,328,40000,515,,A359,B-LRS,1710304807,SYD,HKG,CX162,CX,0,0,CPA162,CPA
34578943,780A38,169,33000,486,,B77W,B-KQF,1710304808,HKG,MEL,CX163,CX,0,0,CPA163,CPA
345768a2,78926A,307,38000,478,,A35K,B-LXQ,1710304798,AKL,HKG,CX198,CX,0,0,CPA198,CPA
345798f6,78021B,207,32100,433,,B744,B-LIE,1710304802,PVG,HKG,CX2057,CX,0,0,CPA2057,CPA
34571aff,780A3E,112,35000,517,,B748,B-LJI,1710304809,ANC,MIA,CX2086,CX,0,0,CPA2086,CPA
34565313,780A6F,76,35000,517,,B748,B-LJL,1710304809,HKG,ANC,CX2090,CX,0,0,CPA2090,CPA
34578c3d,780231,50,33000,583,,B748,B-LJA,1710304808,HKG,ANC,CX2092,CX,0,0,CPA2092,CPA
3456ed48,780A3D,232,37000,374,,B748,B-LJH,1710304811,ANC,HKG,CX2095,CX,0,0,CPA2095,CPA
34561723,780A2A,136,37100,546,,B77W,B-KPY,1710304811,LHR,HKG,CX238,CX,0,0,CPA238,CPA
34561c00,780A66,151,37100,524,,B77W,B-KQR,1710304807,LHR,HKG,CX250,CX,0,0,CPA250,CPA
34551c5b,780A19,293,36000,426,,B77W,B-KPX,1710304810,HKG,LHR,CX251,CX,0,0,CPA251,CPA
3456e632,780205,94,35000,528,,B77W,B-KPE,1710304810,LHR,HKG,CX254,CX,0,0,CPA254,CPA
3455b451,780A9C,292,36000,470,,B77W,B-HNR,1710304808,HKG,LHR,CX255,CX,0,0,CPA255,CPA
345738b8,780A62,297,32100,445,,B77W,B-KQN,1710304811,HKG,LHR,CX257,CX,0,0,CPA257,CPA
3455d0e5,780220,297,36000,480,,B77W,B-KPI,1710304807,HKG,CDG,CX261,CX,0,0,CPA261,CPA
3455a237,789215,301,40000,462,,A35K,B-LXC,1710304809,HKG,AMS,CX271,CX,0,0,CPA271,CPA
3455a6a2,789245,296,38000,480,,A35K,B-LXM,1710304808,HKG,FRA,CX289,CX,0,0,CPA289,CPA
34576451,780232,249,34000,470,,B748,B-LJB,1710304803,ANC,HKG,CX3069,CX,0,0,CPA3069,CPA
34574f5d,780217,196,5450,227,,B744,B-LIA,1710304808,HKG,SIN,CX3095,CX,0,-1664,CPA3095,CPA
3457ae24,780218,250,0,0,,B744,B-LIB,1710304809,HKG,CGK,CX3241,CX,1,0,CPA3241,CPA
3457a659,780A96,264,13850,310,,B77W,B-KQX,1710304809,HKG,PEK,CX332,CX,0,3840,CPA332,CPA
34577fc3,78924B,34,24225,410,,A21N,B-HPF,1710304809,HKG,NKG,CX356,CX,0,-1088,CPA356,CPA
34579959,78016F,216,36100,402,,B773,B-HNG,1710304809,PVG,HKG,CX363,CX,0,0,CPA363,CPA
34557444,780A3A,286,36000,428,,B77W,B-KQH,1710304801,HKG,ZRH,CX383,CX,0,0,CPA383,CPA
34575d9d,789275,257,12000,258,,A359,B-LQG,1710304808,HKG,ICN,CX410,CX,0,-960,CPA410,CPA
34575051,780AAB,301,4125,255,,A359,B-LRG,1710304806,ICN,HKG,CX417,CX,0,-1024,CPA417,CPA
34578f05,780A58,70,1475,147,,A333,B-LBB,1710304809,KHH,HKG,CX431,CX,0,-768,CPA431,CPA
345760d4,780A61,229,38000,392,,B77W,B-KQM,1710304808,NRT,HKG,CX501,CX,0,0,CPA501,CPA
345742c5,780AAD,225,7075,232,,A359,B-LRJ,1710304809,KIX,HKG,CX503,CX,0,-1088,CPA503,CPA
34575825,7801AF,71,33000,535,,B773,B-HNM,1710304809,HKG,NRT,CX504,CX,0,-128,CPA504,CPA
345794b6,78921B,44,32975,542,,B773,B-HNS,1710304808,HKG,KIX,CX506,CX,0,0,CPA506,CPA
345736a9,780A17,268,15575,336,,B77W,B-KPV,1710304810,NRT,HKG,CX509,CX,0,-1472,CPA509,CPA
345789c1,78016E,50,35000,588,,B773,B-HNF,1710304808,HKG,NRT,CX520,CX,0,0,CPA520,CPA
3457a1d4,789244,54,31750,582,,A359,B-LQF,1710304806,TPE,NGO,CX530,CX,0,576,CPA530,CPA
3457698b,780A89,63,34975,563,,B77W,B-KQU,1710304810,HKG,NGO,CX536,CX,0,64,CPA536,CPA
345750f1,780A97,227,34000,419,,B77W,B-KQY,1710304807,HND,HKG,CX543,CX,0,0,CPA543,CPA
34574a52,780201,239,0,15,,B77W,B-KPA,1710304790,HKG,HND,CX548,CX,1,0,CPA548,CPA
34579238,780173,53,35000,568,,B773,B-HNK,1710304809,TPE,KIX,CX564,CX,0,0,CPA564,CPA
34573796,78018F,70,0,16,,A333,B-HLO,1710304809,KIX,HKG,CX567,CX,1,0,CPA567,CPA
345794b0,780A59,49,37000,555,,A333,B-LBC,1710304808,HKG,FUK,CX588,CX,0,0,CPA588,CPA
34576f7c,780235,223,4625,217,,A333,B-LAJ,1710304810,HKG,BKK,CX615,CX,0,-320,CPA615,CPA
3457ab86,780AAA,160,0,9,,A359,B-LRF,1710304809,HKG,SIN,CX619,CX,1,0,CPA619,CPA
3457a24c,789265,183,19275,418,,A21N,B-HPO,1710304808,HKG,BKK,CX653,CX,0,1280,CPA653,CPA
34576d5f,780A9B,12,40000,490,,A359,B-LRA,1710304803,SIN,HKG,CX658,CX,0,0,CPA658,CPA
34575b3a,789235,0,38000,489,,B773,B-HNV,1710304811,CGK,HKG,CX718,CX,0,0,CPA718,CPA
34577c19,789263,213,35000,472,,A21N,B-HPI,1710304808,HKG,KUL,CX723,CX,0,0,CPA723,CPA
3457a71b,789233,176,4850,263,,A359,B-LQA,1710304806,HKG,SIN,CX739,CX,0,-64,CPA739,CPA
34574ed7,780AAC,350,3600,176,,A359,B-LRI,1710304808,HKG,SIN,CX759,CX,0,-640,CPA759,CPA
3457adb3,780A0E,8,0,8,,A333,B-LAQ,1710304809,SGN,HKG,CX766,CX,1,0,CPA766,CPA
345754d8,7801CB,360,38000,480,,A333,B-LAF,1710304807,SUB,HKG,CX780,CX,0,0,CPA780,CPA
34577df1,7801CC,186,33000,487,,B773,B-HNP,1710304808,HKG,DPS,CX785,CX,0,0,CPA785,CPA
345650dc,789218,159,39000,504,,A35K,B-LXF,1710304810,YYZ,HKG,CX805,CX,0,0,CPA805,CPA
34569b0a,789219,209,36000,475,,A35K,B-LXG,1710304807,ORD,HKG,CX807,CX,0,0,CPA807,CPA
34578e67,789217,49,31000,582,,A35K,B-LXE,1710304807,HKG,YYZ,CX828,CX,0,0,CPA828,CPA
34576341,780ABA,75,35000,608,,A359,B-LRO,1710304808,HKG,JFK,CX830,CX,0,0,CPA830,CPA
345646c7,789243,148,39000,497,,A359,B-LQC,1710304807,JFK,HKG,CX831,CX,0,0,CPA831,CPA
34569eb7,780A64,231,33000,345,,B77W,B-KQP,1710304803,YVR,HKG,CX837,CX,0,0,CPA837,CPA
3455549e,789269,185,32100,462,,A35K,B-LXP,1710304807,JFK,HKG,CX841,CX,0,0,CPA841,CPA
34564108,78921A,99,37000,575,,A35K,B-LXH,1710304809,HKG,JFK,CX844,CX,0,64,CPA844,CPA
3455f523,780ABB,106,5450,205,,A359,B-LRP,1710304808,HKG,SFO,CX872,CX,0,-512,CPA872,CPA
3455d7cc,780A39,84,0,12,,B77W,B-KQG,1710304810,HKG,LAX,CX880,CX,1,0,CPA880,CPA
3457af8a,780A63,295,0,2,,B77W,B-KQO,1710304809,HKG,LAX,CX884,CX,1,0,CPA884,CPA
345603cd,780A5C,163,0,9,,B77W,B-KQL,1710304809,HKG,YVR,CX888,CX,1,0,CPA888,CPA
345788cf,789266,312,34025,440,,A21N,B-HPP,1710304811,MNL,HKG,CX906,CX,0,0,CPA906,CPA
3457a32a,7801C6,310,21100,423,,A333,B-LAA,1710304807,CEB,HKG,CX922,CX,0,1984,CPA922,CPA
3457ac97,780A57,135,0,11,,A333,B-LBA,1710304809,MNL,HKG,CX930,CX,1,0,CPA930,CPA
34579b65,780A4A,179,27600,462,,A333,B-LAX,1710304794,WUH,HKG,CX937,CX,0,0,CPA937,CPA
345767fe,789264,49,31150,540,,A21N,B-HPN,1710304805,HKG,TAO,CX954,CX,0,64,CPA954,CPA
3457ac74,78018D,250,0,21,,A333,B-HLM,1710304809,HKG,HGH,CX960,CX,1,0,CPA960,CPA
3457ab26,7801C9,224,22425,315,,A333,B-LAD,1710304805,XMN,HKG,CX977,CX,0,960,CPA977,CPA
34577c77,780A0B,334,23550,379,,A333,B-LAN,1710304806,HKG,TFU,CX986,CX,0,-1920,CPA986,CPA
3457a7f6,780A95,232,7575,342,,A333,B-LBK,1710304808,FOC,HKG,CX995,CX,0,0,CPA995,CPA
34577c4f,78082D,311,6174,237,,A320,B-6852,1710304763,NBS,PVG,9C6136,9C,0,-384,CQH6136,CQH
345784fe,7805E9,260,34125,373,,A320,B-8012,1710304793,SHA,LHW,9C6137,9C,0,64,CQH6137,CQH
34573c0e,7812C5,286,28725,354,,A320,B-1027,1710304787,NKG,LHW,9C6188,9C,0,-960,CQH6188,CQH
34579c28,7809AC,229,34075,429,,A320,B-6971,1710304787,SWA,DMK,9C6193,9C,0,0,CQH6193,CQH
34578d76,7812C3,94,14150,356,,A320,B-1025,1710304794,CKG,YTY,9C6196,9C,0,-1024,CQH6196,CQH
34576e85,781166,204,7375,273,,A320,B-8581,1710304791,SJW,ZUH,9C6265,9C,0,-960,CQH6265,CQH
345791c6,781F48,281,0,0,,A20N,B-32E3,1710304720,BKK,,9C6294,9C,1,0,CQH6294,CQH
3457656c,7812C4,200,20675,354,,A320,B-1026,1710304795,CGQ,NGB,9C6313,9C,0,-2304,CQH6313,CQH
3457881c,780DC7,320,21700,362,,A320,B-1670,1710304788,HRB,OHE,9C6317,9C,0,-64,CQH6317,CQH
3457a734,780C64,346,21700,410,,A320,B-1839,1710304795,JJN,SJW,9C6320,9C,0,0,CQH6320,CQH
3457925d,781D05,123,26575,504,,A20N,B-327Z,1710304790,XIY,NGB,9C6335,9C,0,0,CQH6335,CQH
34578377,781498,48,6900,248,,A320,B-300Y,1710304792,PVG,KIX,9C6363,9C,0,128,CQH6363,CQH
34575d44,7817C2,244,21700,369,,A20N,B-30AR,1710304787,CGQ,CGO,9C6412,9C,0,-128,CQH6412,CQH
34578eb1,781D40,91,35075,540,,A20N,B-328J,1710304790,GYS,PVG,9C6446,9C,0,-64,CQH6446,CQH
345781f2,781855,289,30100,428,,A20N,B-30D3,1710304787,LHW,SHF,9C6451,9C,0,0,CQH6451,CQH
3457a60a,7819F0,37,22625,456,,A20N,B-320L,1710304787,CAN,NGB,9C6661,9C,0,-64,CQH6661,CQH
3457a0fa,781BB6,299,34100,403,,A20N,B-324G,1710304795,LHW,AAT,9C6677,9C,0,0,CQH6677,CQH
345794df,781E7E,342,32100,428,,A20N,B-32CP,1710304793,FOC,LHW,9C6704,9C,0,0,CQH6704,CQH
3457606a,780304,163,33100,456,,A320,B-6309,1710304793,CGQ,KHN,9C6771,9C,0,0,CQH6771,CQH
3457ade6,7808CD,328,15575,371,,A320,B-6902,1710304791,YTY,,,,0,2304,CQH677R,CQH
345766fe,78085F,192,32100,428,,A320,B-6863,1710304791,SJW,BHY,9C6859,9C,0,-192,CQH6859,CQH
3457a906,780CE2,39,0,0,,A320,B-1895,1710304722,SWA,ZHA,9C6871,9C,1,0,CQH6871,CQH
3457a282,780E42,340,0,8,,A320,B-8000,1710304723,PVG,JIQ,9C6895,9C,1,256,CQH6895,CQH
34579b67,781CD5,70,0,0,,A20N,B-327J,1710304723,URC,,9C6927,9C,1,0,CQH6927,CQH
34578aab,78156A,198,8775,301,,A20N,B-303U,1710304793,PVG,OKA,9C6977,9C,0,-1536,CQH6977,CQH
34578f8e,78061F,182,0,0,,A320,B-6667,1710304724,DLC,,9C6987,9C,1,0,CQH6987,CQH
34576aef,780DC8,331,21700,260,,A320,B-1671,1710304787,HGH,LHW,9C7088,9C,0,0,CQH7088,CQH
345799d2,780CE1,44,31125,466,,A320,B-1893,1710304787,TFU,TAO,9C7329,9C,0,0,CQH7329,CQH
345788f6,781D3F,284,34075,407,,A20N,B-328H,1710304795,LHW,AKU,9C7395,9C,0,0,CQH7395,CQH
345749c8,781672,23,37100,469,,A20N,B-307N,1710304787,DMK,PVG,9C7422,9C,0,0,CQH7422,CQH
34579900,781C0A,276,25450,376,,A20N,B-325C,1710304792,NGB,CKG,9C7470,9C,0,-1344,CQH7470,CQH
34577e9f,7811B2,237,32025,448,,A320,B-8592,1710304792,TFU,BKK,9C7501,9C,0,0,CQH7501,CQH
34577f39,78121E,177,8825,172,,A320,B-8700,1710304787,PKX,LHW,9C7517,9C,0,-768,CQH7517,CQH
34579409,7816D1,95,24600,504,,A20N,B-308V,1710304787,LHW,YTY,9C8514,9C,0,0,CQH8514,CQH
34574442,7817A5,224,32000,466,,A20N,B-30AD,1710304793,PVG,HKT,9C8521,9C,0,64,CQH8521,CQH
34576263,78080D,264,36100,387,,A320,B-6840,1710304795,SHE,LHW,9C8553,9C,0,0,CQH8553,CQH
34574e1a,780F2B,284,5175,264,,A320,B-8370,1710304759,HGH,SJW,9C8556,9C,0,-1408,CQH8556,CQH
3457716a,78082C,17,11275,277,,A320,B-6851,1710304792,KIX,PVG,9C8590,9C,0,1216,CQH8590,CQH
3457607a,781165,55,10600,334,,A320,B-8580,1710304792,PVG,NGO,9C8601,9C,0,-896,CQH8601,CQH
34578d40,780BC9,194,32100,435,,A320,B-9986,1710304787,SJW,NNG,9C8643,9C,0,0,CQH8643,CQH
34577ae5,781857,215,36075,404,,A20N,B-30D6,1710304791,SJW,SYX,9C8659,9C,0,64,CQH8659,CQH
34578104,7810FC,3,14550,235,,A320,B-8963,1710304787,HIA,HRB,9C8671,9C,0,-1024,CQH8671,CQH
34579405,7810D7,244,36075,398,,A320,B-8873,1710304787,HRB,HIA,9C8672,9C,0,64,CQH8672,CQH
34578b65,780860,40,26600,463,,A320,B-6862,1710304787,CJU,SHE,9C8708,9C,0,0,CQH8708,CQH
34578f49,780D73,339,31100,407,,A320,B-1627,1710304791,XMN,CGQ,9C8727,9C,0,0,CQH8727,CQH
34574577,781C07,218,32000,436,,A21N,B-324Y,1710304794,PVG,BKK,9C8755,9C,0,0,CQH8755,CQH
3457a3b2,7811B1,3,24600,421,,A320,B-8590,1710304795,FOC,YTY,9C8764,9C,0,0,CQH8764,CQH
34577641,781D67,158,22250,412,,A20N,B-328T,1710304789,CGQ,PVG,9C8810,9C,0,-960,CQH8810,CQH
345788d1,7811B0,36,31075,443,,A320,B-8591,1710304795,XIY,SHE,9C8832,9C,0,0,CQH8832,CQH
34575f68,781F5A,5,28425,462,,A21N,B-32E9,1710304787,CAN,SHA,9C8836,9C,0,-1984,CQH8836,CQH
3457a423,7809AB,184,30100,448,,A320,B-6972,1710304795,SHA,XMN,9C8837,9C,0,0,CQH8837,CQH
345786d9,781842,298,34100,403,,A20N,B-30CN,1710304795,XIY,URC,9C8845,9C,0,0,CQH8845,CQH
3457af13,780F04,149,0,0,,A320,B-8327,1710304728,CJU,,9C8861,9C,1,0,CQH8861,CQH
34578d10,780CE3,47,33100,501,,A320,B-1896,1710304792,MFM,PVG,9C8876,9C,0,0,CQH8876,CQH
3457aeba,7819EF,92,0,27,,A20N,B-320M,1710304794,KHH,PVG,9C8878,9C,1,0,CQH8878,CQH
3457921b,781A9D,222,31450,378,,A21N,B-321H,1710304792,SHA,SZX,9C8881,9C,0,-896,CQH8881,CQH
34578d39,7802BA,358,33075,432,,A320,B-8347,1710304791,SYX,TSN,9C8883,9C,0,256,CQH8883,CQH
345799c2,7810D6,53,0,0,,A320,B-8872,1710304724,MIG,NGB,9C8908,9C,1,0,CQH8908,CQH
34579406,781B7D,10,33075,451,,A21N,B-323N,1710304794,SZX,SHA,9C8918,9C,0,0,CQH8918,CQH
345766fc,7807B1,12,24600,396,,A320,B-6820,1710304795,HGH,SHE,9C8919,9C,0,0,CQH8919,CQH
345779e3,78060B,180,31100,430,,A320,B-6645,1710304793,SHE,KHN,9C8923,9C,0,-64,CQH8923,CQH
34579056,781DBD,357,32100,454,,A20N,B-329U,1710304792,XMN,SJW,9C8976,9C,0,0,CQH8976,CQH
3457a09e,781D68,59,0,11,,A20N,B-328U,1710304724,SJW,TFU,9C8985,9C,1,0,CQH8985,CQH
3457934a,780B57,73,0,0,,A320,B-9940,1710304723,PVG,KIX,9C8999,9C,1,256,CQH8999,CQH
34574074,7815DD,300,21700,404,,A20N,B-305N,1710304799,CKG,AKU,OQ2015,OQ,0,-128,CQN2015,CQN
3457ad1e,780520,228,17375,396,,A319,B-6191,1710304801,TFU,DLU,OQ2024,OQ,0,2304,CQN2024,CQN
34578e43,780AF3,102,24600,444,,A320,B-9932,1710304800,LUM,CAN,OQ2026,OQ,0,0,CQN2026,CQN
345794e1,780574,102,24600,441,,A319,B-6248,1710304795,DLU,CAN,OQ2040,OQ,0,0,CQN2040,CQN
3457a1a0,78051F,226,23600,393,,A319,B-6190,1710304801,HYN,SZX,OQ2065,OQ,0,0,CQN2065,CQN
34577ae7,780C3B,293,23600,377,,A320,B-1827,1710304788,HUZ,LZO,OQ2071,OQ,0,0,CQN2071,CQN
34579e61,78195A,324,21700,387,,A21N,B-30EL,1710304784,HGH,KWE,OQ2089,OQ,0,0,CQN2089,CQN
3457455e,7815DC,158,32975,450,,A20N,B-305M,1710304800,CKG,SIN,OQ2095,OQ,0,0,CQN2095,CQN
34579a31,7815DF,223,27600,414,,A20N,B-305Q,1710304799,PKX,CKG,OQ2107,OQ,0,0,CQN2107,CQN
3457a120,7805AD,35,31100,452,,A319,B-6407,1710304797,CKG,DAT,OQ2117,OQ,0,-64,CQN2117,CQN
345752d8,780590,16,5775,198,,A320,B-6576,1710304801,NGB,CKG,OQ2176,OQ,0,0,CQN2176,CQN
345775d6,781150,317,23600,390,,A320,B-8987,1710304799,CAN,CKG,OQ2306,OQ,0,0,CQN2306,CQN
3457a3a1,780B8A,123,33075,526,,A320,B-9977,1710304800,CKG,CAN,OQ2317,OQ,0,0,CQN2317,CQN
34579c41,7818FA,47,31125,487,,A21N,B-30E3,1710304798,CKG,TAO,OQ2333,OQ,0,0,CQN2333,CQN
34578ebc,7818FB,292,23600,380,,A21N,B-30E8,1710304799,SZX,CKG,OQ2336,OQ,0,0,CQN2336,CQN
34578ffe,780A6A,13,31100,446,,A320,B-LPJ,1710304812,HKG,NKG,HX208,HX,0,64,CRK208,CRK
3457a031,780A5D,237,38000,395,,A333,B-LNM,1710304812,TPE,HKG,HX253,HX,0,0,CRK253,CRK
34575e33,780A44,95,0,26,,A320,B-LPC,1710304813,PEK,HKG,HX305,HX,1,0,CRK305,CRK
34576320,780AA6,59,9850,293,,A320,B-LPP,1710304811,HKG,PKX,HX308,HX,0,-1600,CRK308,CRK
3456e377,780A8F,267,20325,304,,A320,B-LPM,1710304809,NRT,HKG,HX607,HX,0,-1408,CRK607,CRK
34575559,78927B,39,23425,407,,A333,B-LHG,1710304812,HKG,NRT,HX608,HX,0,-2368,CRK608,CRK
34574424,78928B,51,39000,538,,A333,B-LHL,1710304813,HKG,KIX,HX618,HX,0,0,CRK618,CRK
3457924d,780AA7,43,35000,510,,A320,B-LPQ,1710304812,HKG,OKA,HX658,HX,0,0,CRK658,CRK
34578383,780A9E,237,36000,394,,A320,B-LPO,1710304812,OKA,HKG,HX681,HX,0,0,CRK681,CRK
34574184,780A6D,39,15825,334,,A333,B-LNP,1710304814,HKG,CTS,HX690,HX,0,-1344,CRK690,CRK
3457294d,78928A,322,8525,255,,A333,B-LHJ,1710304811,DPS,HKG,HX706,HX,0,-512,CRK706,CRK
3457a55b,780A99,183,4925,292,,A320,B-LPN,1710304807,HKG,BKK,HX775,HX,0,384,CRK775,CRK
34579222,78075E,211,32125,427,,A320,B-6779,1710304787,MIG,JHG,3U3117,3U,0,-64,CSC3117,CSC
34578499,780C2C,287,34100,409,,A320,B-1821,1710304787,PEK,URC,3U3119,3U,0,0,CSC3119,CSC
3457a7bb,78030F,255,24325,370,,A320,B-6843,1710304783,PEK,ZHY,3U3127,3U,0,0,CSC3127,CSC
34579a2a,780F33,22,31100,476,,A321,B-8378,1710304787,CAN,HGH,3U3156,3U,0,0,CSC3156,CSC
34577f24,780E51,324,27600,413,,A320,B-8331,1710304787,MIG,URC,3U3171,3U,0,0,CSC3171,CSC
34579dde,7806CA,226,30100,383,,A320,B-6732,1710304788,NGB,SYX,3U3202,3U,0,0,CSC3202,CSC
3457a1b8,781077,354,32125,422,,A320,B-8470,1710304790,CKG,URC,3U3209,3U,0,64,CSC3209,CSC
34579a26,7815B2,29,29075,457,,A321,B-304J,1710304787,TNA,CGQ,3U3233,3U,0,0,CSC3233,CSC
