id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
345790de,78083F,167,35100,450,,B738,B-5637,1710302783,PEK,PVG,HU7613,HU,0,0,CHH7613,CHH
34579013,7811F3,167,23600,372,,B738,B-1492,1710302783,TYN,CSX,HU7632,HU,0,0,CHH7632,CHH
34575b08,780417,23,22600,420,,B738,B-5346,1710302783,CSX,PEK,HU7636,HU,0,0,CHH7636,CHH
345794e7,780EA8,207,27600,403,,B738,B-7398,1710302783,CGO,ZUH,HU7637,HU,0,0,CHH7637,CHH
34576fa2,780DD5,251,23600,367,,B738,B-1797,1710302787,NGB,KWE,HU7639,HU,0,0,CHH7639,CHH
3457881b,7800DA,189,27600,429,,B738,B-5373,1710302783,TYN,KWE,HU7653,HU,0,0,CHH7653,CHH
3457809b,78202F,95,8300,291,,B738,B-224P,1710302787,WUH,TAO,HU7663,HU,0,-512,CHH7663,CHH
34577203,7800A7,4,33100,419,,B738,B-5371,1710302783,SYX,SHE,HU7667,HU,0,-64,CHH7667,CHH
34577b47,78105D,141,32100,488,,B738,B-1542,1710302783,YYA,SYX,HU7679,HU,0,0,CHH7679,CHH
34579a91,780EFB,45,27925,488,,B738,B-7173,1710302779,HAK,NGB,HU7687,HU,0,1152,CHH7687,CHH
34577da1,7811EE,353,3775,176,,B738,B-1487,1710302785,PEK,AQG,HU7691,HU,0,-64,CHH7692,CHH
34579e2c,7811F7,268,15700,347,,B738,B-1497,1710302783,NKG,TYN,HU7697,HU,0,0,CHH7697,CHH
34576674,781003,204,18900,317,,B789,B-7839,1710302783,PEK,SZX,HU7703,HU,0,-1024,CHH7703,CHH
34576882,781060,357,16700,311,,B789,B-1546,1710302787,SZX,PEK,HU7704,HU,0,0,CHH7704,CHH
34579f6c,7815F9,237,25125,358,,B789,B-208S,1710302782,PEK,SZX,HU7705,HU,0,1920,CHH7705,CHH
34578b8f,780E2B,4,26600,432,,B738,B-6063,1710302785,SZX,CGO,HU7731,HU,0,64,CHH7731,CHH
34579b5d,7811F6,31,24600,428,,B738,B-1496,1710302783,TAO,HRB,HU7763,HU,0,0,CHH7763,CHH
34578f93,78140B,227,23600,350,,B738,B-1130,1710302786,WNZ,SZX,HU7770,HU,0,0,CHH7770,CHH
34576519,7813A0,181,23125,421,,A333,B-1097,1710302785,PEK,CAN,HU7803,HU,0,-1216,CHH7803,CHH
34575901,780D63,353,2550,168,,A332,B-5979,1710302723,CAN,PEK,HU7804,HU,0,-1088,CHH7804,CHH
345783e5,78140E,192,40075,450,,B789,B-1133,1710302787,PEK,CAN,HU7805,HU,0,64,CHH7805,CHH
3457957c,7812A0,358,39075,476,,B789,B-1341,1710302785,CAN,PEK,HU7806,HU,0,-64,CHH7806,CHH
34579707,78097F,57,16800,352,,B738,B-5713,1710302783,KCA,URC,HU7822,HU,0,-1024,CHH7822,CHH
34577362,7813A3,87,35100,511,,B738,B-1101,1710302783,URC,TYN,HU7833,HU,0,0,CHH7833,CHH
34576e96,780B1A,177,6400,166,,B738,B-5797,1710302783,URC,LHW,HU7853,HU,0,-896,CHH7853,CHH
345768fb,780D11,112,28375,498,,B738,B-1726,1710302783,URC,CGO,HU7859,HU,0,-1536,CHH7859,CHH
34577653,78027D,284,34100,364,,B738,B-1729,1710302783,CSX,URC,HU7866,HU,0,0,CHH7866,CHH
345787d5,781000,142,33100,516,,B738,B-7618,1710302783,XIY,SZX,HU7869,HU,0,0,CHH7869,CHH
34577b62,780E96,3,33100,411,,B738,B-6808,1710302783,SZX,XIY,HU7874,HU,0,-64,CHH7874,CHH
34578ffa,780E2C,31,2350,200,,B738,B-6065,1710302787,DOY,,,,0,1088,CHH793A,CHH
34564d15,7812A2,132,39000,477,,A333,B-1022,1710302771,HAK,AKL,HU797,HU,0,0,CHH797,CHH
34562ca0,7809DB,246,37975,454,,B788,B-2731,1710302779,SZX,MXP,HU7973,HU,0,0,CHH7973,CHH
34578a0e,78191F,113,4900,190,,AJ27,B-605T,1710302766,XUZ,KHN,RY6612,RY,0,-832,CJX6612,CJX
34578791,78061D,309,24425,392,,B738,B-5512,1710302764,HGH,CGO,RY6642,RY,0,-1024,CJX6642,CJX
345788fd,781375,29,18600,388,,B738,B-1268,1710302763,TNA,SHE,RY8923,RY,0,-576,CJX8923,CJX
3457a13b,781048,316,11400,275,,B738,B-1558,1710302763,XIY,URC,RY8939,RY,0,2304,CJX8939,CJX
34576f27,781D8D,349,30100,478,,B77L,B-221W,1710302730,PVG,AMS,CK205,CK,0,0,CKK205,CKK
3456d4e4,781ED4,299,32000,446,,B77L,B-223A,1710302729,PVG,FRA,CK215,CK,0,0,CKK215,CKK
34567892,7805DC,240,34000,449,,B77L,B-2076,1710302723,LAX,PVG,CK222,CK,0,0,CKK222,CKK
34566b8f,781E2A,100,34000,538,,B77L,B-222H,1710302727,PVG,LAX,CK223,CK,0,0,CKK223,CKK
34576473,7805DD,63,28975,533,,B77L,B-2077,1710302727,PVG,SEA,CK227,CK,0,64,CKK227,CKK
34565f01,781F00,233,34000,438,,B77L,B-223F,1710302723,ORD,PVG,CK228,CK,0,0,CKK228,CKK
3457071b,781E2B,313,34000,450,,B77L,B-222J,1710302723,LAX,SZX,CK230,CK,0,0,CKK230,CKK
34579d90,781A4B,75,0,13,,B77L,B-220F,1710302684,PVG,SEA,CK231,CK,1,192,CKK231,CKK
34574e79,781ED3,292,0,9,,B77L,B-222Z,1710302680,NRT,PVG,CK242,CK,1,0,CKK242,CKK
3457353a,781A1F,210,35000,502,,B77L,B-220E,1710302729,PVG,SIN,CK289,CK,0,0,CKK289,CKK
34579304,7BD025,211,34100,403,,B752,B-2868,1710302732,CTU,BKK,CO9621,CO,0,0,CNW9621,CNW
34566308,780AA8,76,35000,520,,B748,B-LJN,1710302853,HKG,ANC,CX96,CX,0,0,CPA096,CPA
3457a25f,789213,73,0,1,,A35K,B-LXA,1710302847,SYD,HKG,CX100,CX,1,0,CPA100,CPA
3456d623,780AB8,330,43000,517,,A359,B-LRM,1710302852,SYD,HKG,CX110,CX,0,0,CPA110,CPA
3456cbc2,780AB7,333,38000,525,,A359,B-LRL,1710302853,MEL,HKG,CX134,CX,0,0,CPA134,CPA
34574f7a,780AA4,160,39000,456,,A359,B-LRD,1710302853,HKG,SYD,CX139,CX,0,0,CPA139,CPA
34572a40,780AC8,314,40000,495,,A359,B-LRS,1710302852,SYD,HKG,CX162,CX,0,0,CPA162,CPA
34578943,780A38,133,33000,510,,B77W,B-KQF,1710302853,HKG,MEL,CX163,CX,0,0,CPA163,CPA
345768a2,78926A,312,38000,477,,A35K,B-LXQ,1710302846,AKL,HKG,CX198,CX,0,0,CPA198,CPA
34571aff,780A3E,117,33025,498,,B748,B-LJI,1710302853,ANC,MIA,CX2086,CX,0,-64,CPA2086,CPA
34565313,780A6F,72,35000,508,,B748,B-LJL,1710302851,HKG,ANC,CX2090,CX,0,0,CPA2090,CPA
34578c3d,780231,58,33000,556,,B748,B-LJA,1710302854,HKG,ANC,CX2092,CX,0,0,CPA2092,CPA
3456ed48,780A3D,232,37000,383,,B748,B-LJH,1710302851,ANC,HKG,CX2095,CX,0,0,CPA2095,CPA
34561723,780A2A,174,37100,477,,B77W,B-KPY,1710302848,LHR,HKG,CX238,CX,0,0,CPA238,CPA
34561c00,780A66,160,37100,526,,B77W,B-KQR,1710302847,LHR,HKG,CX250,CX,0,0,CPA250,CPA
34551c5b,780A19,292,36000,471,,B77W,B-KPX,1710302852,HKG,LHR,CX251,CX,0,0,CPA251,CPA
3456e632,780205,86,35000,543,,B77W,B-KPE,1710302853,LHR,HKG,CX254,CX,0,0,CPA254,CPA
3455b451,780A9C,296,36000,478,,B77W,B-HNR,1710302854,HKG,LHR,CX255,CX,0,0,CPA255,CPA
345738b8,780A62,297,31900,434,,B77W,B-KQN,1710302851,HKG,LHR,CX257,CX,0,0,CPA257,CPA
3455d0e5,780220,297,36000,470,,B77W,B-KPI,1710302852,HKG,CDG,CX261,CX,0,0,CPA261,CPA
3455a237,789215,306,40000,462,,A35K,B-LXC,1710302852,HKG,AMS,CX271,CX,0,0,CPA271,CPA
3455a6a2,789245,315,38000,480,,A35K,B-LXM,1710302850,HKG,FRA,CX289,CX,0,-576,CPA289,CPA
34576451,780232,261,34025,483,,B748,B-LJB,1710302853,ANC,HKG,CX3069,CX,0,-64,CPA3069,CPA
34574f5d,780217,186,36000,462,,B744,B-LIA,1710302854,HKG,SIN,CX3095,CX,0,0,CPA3095,CPA
3457a084,780A28,315,0,1,,B748,B-LJF,1710302854,YYZ,ANC,CX3195,CX,1,0,CPA3195,CPA
34577074,78019C,355,8198,275,,A333,B-HLT,1710302855,HKG,SHA,CX348,CX,0,-448,CPA348,CPA
34577fc3,78924B,359,31100,426,,A21N,B-HPF,1710302851,HKG,NKG,CX356,CX,0,0,CPA356,CPA
34579959,78016F,208,36100,417,,B773,B-HNG,1710302855,PVG,HKG,CX363,CX,0,64,CPA363,CPA
34576672,780A0A,319,5275,221,,A333,B-LAM,1710302852,PVG,HKG,CX365,CX,0,-896,CPA365,CPA
34557444,780A3A,266,34000,414,,B77W,B-KQH,1710302651,HKG,ZRH,CX383,CX,0,0,CPA383,CPA
345756c7,780A3B,352,13800,263,,B77W,B-KQI,1710302851,HKG,PEK,CX386,CX,0,64,CPA386,CPA
34575d9d,789275,5,33000,410,,A359,B-LQG,1710302851,HKG,ICN,CX410,CX,0,0,CPA410,CPA
34575051,780AAB,236,40000,420,,A359,B-LRG,1710302835,ICN,HKG,CX417,CX,0,0,CPA417,CPA
34578030,780A0D,272,0,0,,A333,B-LAP,1710302798,HKG,KHH,CX424,CX,1,0,CPA424,CPA
34578f05,780A58,268,31450,398,,A333,B-LBB,1710302846,KHH,HKG,CX431,CX,0,-960,CPA431,CPA
34577d81,780A80,267,14025,355,,A333,B-LBF,1710302851,TPE,HKG,CX489,CX,0,-1984,CPA489,CPA
34577f8e,789231,50,2200,151,,A35K,B-LXK,1710302853,HKG,TPE,CX494,CX,0,-896,CPA494,CPA
345760d4,780A61,259,35050,343,,B77W,B-KQM,1710302850,NRT,HKG,CX501,CX,0,1920,CPA501,CPA
345742c5,780AAD,268,42650,405,,A359,B-LRJ,1710302851,KIX,HKG,CX503,CX,0,-960,CPA503,CPA
34575825,7801AF,60,33000,553,,B773,B-HNM,1710302852,HKG,NRT,CX504,CX,0,0,CPA504,CPA
345794b6,78921B,92,25450,533,,B773,B-HNS,1710302853,HKG,KIX,CX506,CX,0,960,CPA506,CPA
345736a9,780A17,237,38000,418,,B77W,B-KPV,1710302851,NRT,HKG,CX509,CX,0,0,CPA509,CPA
3457a148,78924D,239,0,0,,A21N,B-HPH,1710302852,FUK,,CX512,CX,1,0,CPA512,CPA
345789c1,78016E,44,35000,547,,B773,B-HNF,1710302852,HKG,NRT,CX520,CX,0,0,CPA520,CPA
3457a1d4,789244,47,0,1,,A359,B-LQF,1710302787,TPE,NGO,CX530,CX,1,0,CPA530,CPA
3457698b,780A89,51,35000,578,,B77W,B-KQU,1710302852,HKG,NGO,CX536,CX,0,0,CPA536,CPA
345750f1,780A97,229,34000,393,,B77W,B-KQY,1710302852,HND,HKG,CX543,CX,0,0,CPA543,CPA
34574a52,780201,59,29150,466,,B77W,B-KPA,1710302854,HKG,HND,CX548,CX,0,-1472,CPA548,CPA
34579238,780173,50,35000,589,,B773,B-HNK,1710302853,TPE,KIX,CX564,CX,0,-64,CPA564,CPA
34573796,78018F,267,20150,318,,A333,B-HLO,1710302851,KIX,HKG,CX567,CX,0,-1344,CPA567,CPA
345794b0,780A59,58,37000,539,,A333,B-LBC,1710302854,HKG,FUK,CX588,CX,0,0,CPA588,CPA
34576f7c,780235,218,38000,468,,A333,B-LAJ,1710302854,HKG,BKK,CX615,CX,0,0,CPA615,CPA
3457a24c,789265,163,0,0,,A21N,B-HPO,1710302853,HKG,BKK,CX653,CX,1,0,CPA653,CPA
34576d5f,780A9B,34,40000,490,,A359,B-LRA,1710302850,SIN,HKG,CX658,CX,0,-64,CPA658,CPA
34575b3a,789235,0,38000,489,,B773,B-HNV,1710302855,CGK,HKG,CX718,CX,0,0,CPA718,CPA
34577c19,789263,216,35025,468,,A21N,B-HPI,1710302852,HKG,KUL,CX723,CX,0,0,CPA723,CPA
34573921,78924C,87,0,8,,A21N,B-HPG,1710302838,KUL,HKG,CX730,CX,1,0,CPA730,CPA
34574ed7,780AAC,174,35800,447,,A359,B-LRI,1710302852,HKG,SIN,CX759,CX,0,-960,CPA759,CPA
345740c8,789267,84,0,59,,A21N,B-HPJ,1710302854,HKG,HKT,CX771,CX,1,0,CPA771,CPA
345754d8,7801CB,0,38000,480,,A333,B-LAF,1710302851,SUB,HKG,CX780,CX,0,0,CPA780,CPA
34577df1,7801CC,162,30525,504,,B773,B-HNP,1710302851,HKG,DPS,CX785,CX,0,0,CPA785,CPA
345650dc,789218,148,39000,495,,A35K,B-LXF,1710302851,YYZ,HKG,CX805,CX,0,0,CPA805,CPA
34569b0a,789219,216,36000,483,,A35K,B-LXG,1710302855,ORD,HKG,CX807,CX,0,0,CPA807,CPA
34578e67,789217,58,29025,548,,A35K,B-LXE,1710302853,HKG,YYZ,CX828,CX,0,384,CPA828,CPA
34576341,780ABA,57,35000,588,,A359,B-LRO,1710302852,HKG,JFK,CX830,CX,0,0,CPA830,CPA
345646c7,789243,148,39000,497,,A359,B-LQC,1710302851,JFK,HKG,CX831,CX,0,0,CPA831,CPA
34569eb7,780A64,231,33000,345,,B77W,B-KQP,1710302847,YVR,HKG,CX837,CX,0,0,CPA837,CPA
3455549e,789269,182,40100,490,,A35K,B-LXP,1710302853,JFK,HKG,CX841,CX,0,-64,CPA841,CPA
34564108,78921A,89,37000,568,,A35K,B-LXH,1710302851,HKG,JFK,CX844,CX,0,0,CPA844,CPA
3455f523,780ABB,114,40000,551,,A359,B-LRP,1710302853,HKG,SFO,CX872,CX,0,0,CPA872,CPA
3455d7cc,780A39,142,28350,496,,B77W,B-KQG,1710302854,HKG,LAX,CX880,CX,0,-1856,CPA880,CPA
345603cd,780A5C,111,31200,518,,B77W,B-KQL,1710302854,HKG,YVR,CX888,CX,0,-2176,CPA888,CPA
345788cf,789266,320,34000,454,,A21N,B-HPP,1710302853,MNL,HKG,CX906,CX,0,0,CPA906,CPA
3457a32a,7801C6,267,0,0,,A333,B-LAA,1710302851,CEB,HKG,CX922,CX,1,0,CPA922,CPA
34579b65,780A4A,178,27675,440,,A333,B-LAX,1710302851,WUH,HKG,CX937,CX,0,896,CPA937,CPA
345767fe,789264,46,33125,515,,A21N,B-HPN,1710302852,HKG,TAO,CX954,CX,0,0,CPA954,CPA
34577c77,780A0B,292,34100,396,,A333,B-LAN,1710302846,HKG,TFU,CX986,CX,0,0,CPA986,CPA
34577c4f,78082D,222,27600,385,,A320,B-6852,1710302767,NBS,PVG,9C6136,9C,0,0,CQH6136,CQH
345784fe,7805E9,287,34125,376,,A320,B-8012,1710302771,SHA,LHW,9C6137,9C,0,0,CQH6137,CQH
3457868f,780927,92,28025,478,,A320,B-6931,1710302772,WMT,SHA,9C6178,9C,0,-832,CQH6178,CQH
34573c0e,7812C5,296,30100,393,,A320,B-1027,1710302771,NKG,LHW,9C6188,9C,0,64,CQH6188,CQH
34579c28,7809AC,263,25550,375,,A320,B-6971,1710302771,SWA,DMK,9C6193,9C,0,768,CQH6193,CQH
34578d76,7812C3,88,24600,490,,A320,B-1025,1710302771,CKG,YTY,9C6196,9C,0,0,CQH6196,CQH
34576e85,781166,172,26900,466,,A320,B-8581,1710302773,SJW,ZUH,9C6265,9C,0,-960,CQH6265,CQH
345791c6,781F48,14,0,0,,A20N,B-32E3,1710302774,BKK,,9C6294,9C,1,0,CQH6294,CQH
3457656c,7812C4,236,31825,376,,A320,B-1026,1710302767,CGQ,NGB,9C6313,9C,0,-2048,CQH6313,CQH
3457925d,781D05,87,29100,460,,A20N,B-327Z,1710302767,XIY,NGB,9C6335,9C,0,0,CQH6335,CQH
34578377,781498,70,33025,529,,A320,B-300Y,1710302773,PVG,KIX,9C6363,9C,0,0,CQH6363,CQH
34575d44,7817C2,230,32125,392,,A20N,B-30AR,1710302771,CGQ,CGO,9C6412,9C,0,64,CQH6412,CQH
3457576c,780305,28,35075,446,,A320,B-6310,1710302771,PVG,TGO,9C6423,9C,0,-64,CQH6423,CQH
34578eb1,781D40,121,35100,546,,A20N,B-328J,1710302767,GYS,PVG,9C6446,9C,0,0,CQH6446,CQH
345781f2,781855,311,30100,425,,A20N,B-30D3,1710302775,LHW,SHF,9C6451,9C,0,0,CQH6451,CQH
34577b12,781624,87,0,3,,A20N,B-306P,1710302724,HNY,SHA,9C6476,9C,1,0,CQH6476,CQH
345773df,7802CB,201,13800,300,,A320,B-6301,1710302763,YTY,ZUH,9C6551,9C,0,64,CQH6551,CQH
3457861f,780DC9,109,10225,306,,A320,B-1672,1710302770,NNY,PVG,9C6568,9C,0,-640,CQH6568,CQH
3457a0fa,781BB6,321,29425,407,,A20N,B-324G,1710302771,LHW,AAT,9C6677,9C,0,1024,CQH6677,CQH
345794df,781E7E,345,32100,399,,A20N,B-32CP,1710302756,FOC,LHW,9C6704,9C,0,0,CQH6704,CQH
34578f8e,78061F,182,0,0,,A320,B-6667,1710302731,DLC,,9C6732,9C,1,0,CQH6732,CQH
345740c9,781BB5,266,34100,384,,A20N,B-324F,1710302769,PVG,LJG,9C6733,9C,0,0,CQH6733,CQH
34575094,780083,290,15700,294,,A320,B-8346,1710302775,XMN,LHW,9C6743,9C,0,0,CQH6743,CQH
3457606a,780304,205,34075,412,,A320,B-6309,1710302775,CGQ,KHN,9C6771,9C,0,0,CQH6771,CQH
345766fe,78085F,204,27625,410,,A320,B-6863,1710302767,SJW,BHY,9C6859,9C,0,-64,CQH6859,CQH
34575b93,780CE2,78,2800,166,,A320,B-1895,1710302723,SJW,SWA,9C6871,9C,0,64,CQH6871,CQH
34579b67,781CD5,163,0,0,,A20N,B-327J,1710302741,URC,,9C6927,9C,1,0,CQH6927,CQH
34578aab,78156A,133,29975,476,,A20N,B-303U,1710302771,PVG,OKA,9C6977,9C,0,0,CQH6977,CQH
34576aef,780DC8,311,30100,392,,A320,B-1671,1710302773,HGH,LHW,9C7088,9C,0,-64,CQH7088,CQH
345799d2,780CE1,54,31100,491,,A320,B-1893,1710302772,TFU,TAO,9C7329,9C,0,-64,CQH7329,CQH
345788f6,781D3F,262,30125,421,,A20N,B-328H,1710302771,LHW,AKU,9C7395,9C,0,128,CQH7395,CQH
345749c8,781672,33,37125,503,,A20N,B-307N,1710302773,DMK,PVG,9C7422,9C,0,0,CQH7422,CQH
34579900,781C0A,249,27600,311,,A20N,B-325C,1710302771,NGB,CKG,9C7470,9C,0,64,CQH7470,CQH
34577e9f,7811B2,158,32025,475,,A320,B-8592,1710302771,TFU,BKK,9C7501,9C,0,64,CQH7501,CQH
34577f39,78121E,233,32075,397,,A320,B-8700,1710302775,PKX,LHW,9C7517,9C,0,-64,CQH7517,CQH
34579f11,780EDE,76,25000,443,,A320,B-8248,1710302773,TFU,ENH,9C7536,9C,0,1408,CQH7536,CQH
345760f0,780DC5,237,1700,180,,A320,B-1656,1710302768,SHE,PVG,9C7636,9C,0,-128,CQH7636,CQH
34579409,7816D1,155,24600,478,,A20N,B-308V,1710302774,LHW,YTY,9C8514,9C,0,0,CQH8514,CQH
34574442,7817A5,223,30050,462,,A20N,B-30AD,1710302769,PVG,HKT,9C8521,9C,0,0,CQH8521,CQH
3457587f,781639,292,10625,190,,A20N,B-306Z,1710302771,ZYI,LHW,9C8527,9C,0,-640,CQH8527,CQH
34576263,78080D,221,36100,436,,A320,B-6840,1710302771,SHE,LHW,9C8553,9C,0,192,CQH8553,CQH
34574e1a,780F2B,353,27600,409,,A320,B-8370,1710302771,HGH,SJW,9C8556,9C,0,0,CQH8556,CQH
3457934a,780B57,73,0,0,,A320,B-9940,1710302745,PVG,,9C8570,9C,1,0,CQH8570,CQH
3457716a,78082C,140,0,0,,A320,B-6851,1710302766,KIX,PVG,9C8590,9C,1,0,CQH8590,CQH
3457607a,781165,77,35000,548,,A320,B-8580,1710302773,PVG,NGO,9C8601,9C,0,0,CQH8601,CQH
34578d40,780BC9,176,29325,421,,A320,B-9986,1710302767,SJW,NNG,9C8643,9C,0,1024,CQH8643,CQH
34577ae5,781857,183,36100,447,,A20N,B-30D6,1710302771,SJW,SYX,9C8659,9C,0,0,CQH8659,CQH
34578104,7810FC,27,31125,428,,A320,B-8963,1710302771,HIA,HRB,9C8671,9C,0,0,CQH8671,CQH
34579405,7810D7,200,36175,444,,A320,B-8873,1710302771,HRB,HIA,9C8672,9C,0,-64,CQH8672,CQH
345764e3,780928,9,28275,388,,A320,B-6932,1710302771,NGB,HRB,9C8683,9C,0,-1984,CQH8683,CQH
3457763e,780F73,10,24375,406,,A320,B-8427,1710302767,NGB,SHE,9C8696,9C,0,0,CQH8696,CQH
34578b65,780860,352,28100,394,,A320,B-6862,1710302771,CJU,SHE,9C8708,9C,0,-960,CQH8708,CQH
3457a0a4,781860,16,0,1,,A20N,B-30D7,1710302771,HKG,,9C8715,9C,1,0,CQH8715,CQH
34578f49,780D73,33,31100,480,,A320,B-1627,1710302775,XMN,CGQ,9C8727,9C,0,0,CQH8727,CQH
34577326,78060C,105,14550,374,,A320,B-6646,1710302772,XIY,SZX,9C8754,9C,0,-512,CQH8754,CQH
34574577,781C07,230,30000,447,,A21N,B-324Y,1710302767,PVG,BKK,9C8755,9C,0,0,CQH8755,CQH
3457933f,780D4B,212,11675,290,,A320,B-8435,1710302772,,,,,0,-640,CQH8785,CQH
34579ab3,780C06,81,0,0,,A320,B-1807,1710302772,CTS,PVG,9C8792,9C,1,0,CQH8792,CQH
34577641,781D67,178,31100,448,,A20N,B-328T,1710302767,CGQ,PVG,9C8810,9C,0,-64,CQH8810,CQH
345788d1,7811B0,70,31100,495,,A320,B-8591,1710302770,XIY,SHE,9C8832,9C,0,0,CQH8832,CQH
34575f68,781F5A,52,33100,526,,A21N,B-32E9,1710302773,CAN,SHA,9C8836,9C,0,0,CQH8836,CQH
345786d9,781842,298,34125,394,,A20N,B-30CN,1710302771,XIY,URC,9C8845,9C,0,64,CQH8845,CQH
3457869a,780F04,19,19800,365,,A320,B-8327,1710302773,PVG,CJU,9C8861,9C,0,-1536,CQH8861,CQH
34578d10,780CE3,108,14400,408,,A320,B-1896,1710302774,MFM,PVG,9C8876,9C,0,1920,CQH8876,CQH
3457921b,781A9D,197,34100,424,,A21N,B-321H,1710302767,SHA,SZX,9C8881,9C,0,128,CQH8881,CQH
34578d39,7802BA,10,31100,459,,A320,B-8347,1710302772,SYX,TSN,9C8883,9C,0,-64,CQH8883,CQH
345799c2,7810D6,53,0,0,,A320,B-8872,1710302747,MIG,NGB,9C8908,9C,1,0,CQH8908,CQH
34579406,781B7D,53,33100,526,,A21N,B-323N,1710302771,SZX,SHA,9C8918,9C,0,0,CQH8918,CQH
345766fc,7807B1,5,28725,416,,A320,B-6820,1710302771,HGH,SHE,9C8919,9C,0,-1472,CQH8919,CQH
345779e3,78060B,169,31125,448,,A320,B-6645,1710302771,SHE,KHN,9C8923,9C,0,0,CQH8923,CQH
34579a87,7807B2,14,0,0,,A320,B-6821,1710302747,KMG,,9C8954,9C,1,0,CQH8954,CQH
34579056,781DBD,2,32100,424,,A20N,B-329U,1710302775,XMN,SJW,9C8976,9C,0,0,CQH8976,CQH
34574074,7815DD,281,34075,428,,A20N,B-305N,1710302807,CKG,AKU,OQ2015,OQ,0,0,CQN2015,CQN
34578103,78050A,118,4200,206,,A319,B-6183,1710302787,CAN,WNZ,OQ2021,OQ,0,-832,CQN2021,CQN
34578e43,780AF3,103,29575,541,,A320,B-9932,1710302805,LUM,CAN,OQ2026,OQ,0,-512,CQN2026,CQN
345794e1,780574,102,29100,498,,A319,B-6248,1710302807,DLU,CAN,OQ2040,OQ,0,0,CQN2040,CQN
3457a1a0,78051F,224,19700,382,,A319,B-6190,1710302791,HYN,SZX,OQ2065,OQ,0,0,CQN2065,CQN
34577ebc,780B89,108,5375,176,,A320,B-9976,1710302805,KWE,HUZ,OQ2070,OQ,0,-576,CQN2070,CQN
34577ae7,780C3B,275,23600,390,,A320,B-1827,1710302807,HUZ,LZO,OQ2071,OQ,0,0,CQN2071,CQN
34577680,780523,254,34100,311,,A319,B-6187,1710302807,CKG,LZY,OQ2081,OQ,0,0,CQN2081,CQN
34579e61,78195A,245,0,0,,A21N,B-30EL,1710302735,HGH,KWE,OQ2089,OQ,1,0,CQN2089,CQN
3457455e,7815DC,169,33025,456,,A20N,B-305M,1710302806,CKG,SIN,OQ2095,OQ,0,0,CQN2095,CQN
34579a31,7815DF,237,27600,398,,A20N,B-305Q,1710302803,PKX,CKG,OQ2107,OQ,0,0,CQN2107,CQN
3457a120,7805AD,8,13800,329,,A319,B-6407,1710302806,CKG,DAT,OQ2117,OQ,0,1984,CQN2117,CQN
345752d8,780590,284,23600,405,,A320,B-6576,1710302807,NGB,CKG,OQ2176,OQ,0,0,CQN2176,CQN
345775d6,781150,272,23600,368,,A320,B-8987,1710302799,CAN,CKG,OQ2306,OQ,0,64,CQN2306,CQN
34579c41,7818FA,18,30575,463,,A21N,B-30E3,1710302806,CKG,TAO,OQ2333,OQ,0,960,CQN2333,CQN
34578ebc,7818FB,316,23600,398,,A21N,B-30E8,1710302807,SZX,CKG,OQ2336,OQ,0,0,CQN2336,CQN
345775e3,78169F,17,6925,260,,A20N,B-307R,1710302806,HAK,CKG,OQ2342,OQ,0,-704,CQN2342,CQN
34578ffe,780A6A,37,33000,492,,A320,B-LPJ,1710302865,HKG,NKG,HX208,HX,0,0,CRK208,CRK
3457a031,780A5D,47,0,10,,A333,B-LNM,1710302853,TPE,HKG,HX253,HX,1,0,CRK253,CRK
34575e33,780A44,180,27600,440,,A320,B-LPC,1710302867,PEK,HKG,HX305,HX,0,0,CRK305,CRK
34576320,780AA6,4,25750,418,,A320,B-LPP,1710302867,HKG,PKX,HX308,HX,0,-960,CRK308,CRK
3456e377,780A8F,237,36000,399,,A320,B-LPM,1710302867,NRT,HKG,HX607,HX,0,0,CRK607,CRK
34575559,78927B,73,39000,575,,A333,B-LHG,1710302870,HKG,NRT,HX608,HX,0,0,CRK608,CRK
34574424,78928B,80,36925,544,,A333,B-LHL,1710302863,HKG,KIX,HX618,HX,0,1088,CRK618,CRK
34574acd,780A7A,314,16275,304,,A320,B-LPL,1710302868,HKG,ICN,HX628,HX,0,-1024,CRK628,CRK
3457924d,780AA7,87,28475,502,,A320,B-LPQ,1710302866,HKG,OKA,HX658,HX,0,896,CRK658,CRK
34574fd3,780AAE,58,10400,323,,A333,B-LNR,1710302870,HKG,NGO,HX664,HX,0,-384,CRK664,CRK
34578383,780A9E,261,36000,365,,A320,B-LPO,1710302867,OKA,HKG,HX681,HX,0,0,CRK681,CRK
34574184,780A6D,33,39000,490,,A333,B-LNP,1710302868,HKG,CTS,HX690,HX,0,0,CRK690,CRK
3457294d,78928A,301,38000,430,,A333,B-LHJ,1710302871,DPS,HKG,HX706,HX,0,0,CRK706,CRK
34579d5d,78050F,77,33100,583,,A319,B-6185,1710302515,,,,,0,0,,CSC
34579222,78075E,211,32100,416,,A320,B-6779,1710302743,MIG,JHG,3U3117,3U,0,0,CSC3117,CSC
34578499,780C2C,259,34125,429,,A320,B-1821,1710302729,PEK,URC,3U3119,3U,0,0,CSC3119,CSC
34577f24,780E51,357,23600,431,,A320,B-8331,1710302743,MIG,URC,3U3171,3U,0,0,CSC3171,CSC
